ID;Ciudad;Estrato;Edad;Lunes;Martes;Miercoles;Jueves;Viernes;Sabado;Domingo;Trabajo_remoto;Transporte1;Compartido1;Tiempo1;Transporte2;Other.1;Compartido2;Tiempo2;Tecnologia_de_vehiculo;Other.2;Cilindrada;Kilometraje;Modelo;Costo_combustible;Costo_parqueadero;Costo_mantenimiento;Costo_obligaciones;Costo_depreciación;Costo_de_transporte;Comodidad;Rapidez;Costo;Conveniencia;Seguridad_personal;Menor_riesgo_de_accidente;Razones_ambientales;Salud;Problemas_de_salud,_por_ejemplo,_discapacidad;Compromisos_tales_como_dejar_o_recoger_pasajeros;Preferencia_Trabajo_Remoto;Economia;Tiempo;Conveniencia.1;Seguridad_personal.1;Menor_riesgo_de_accidente.1;Razones_ambientales.1;No_hay_acceso_a_transporte_publico;Salud.1;Problemas_de_salud,_por_ejemplo_discapacidad;Compromisos_tales_como_dejar_o_recoger_pasajeros.1;Otros;Desplazamientos_extra;OTROS_TRAYECTOS;Transporte_extra;Other.3;Transporte_almuerzo;Other.4;Tren;Cable;Transporte_integrado;Alimentador_de_sistema_masivo;Tranvia;Bus_o_Colectivo;Carro_propio_uso_individual;Carro_compartido_pasajero;Carro_compartido_conductor;Motocicleta_2T;Motocicleta_4T;Motocicleta_electrica;Taxi;Bicicleta_mecanica;Bicicleta_publica;Bicicleta_electrica_personal;Patineta;A_pie_o_caminata;Uber_o_similares;Bicicletas_eléctricas_compartidas_de_la_compañía;Patinetas_eléctricas_compartidas_de_la_compañía;Motivadores;Barreras;Sede;Genero;LATITUDE;LONGITUDE;Distancia_trabajo;dFlag;Viajes_std;Viajes_lab;Viajes_tr;Co2Flag_W;Co2Flag_lab_W;Co2Anual
ddl6w8cjj34tt1wxd2d9ddl6w81571cw;Bello;3;46;1;1;1;1;1;0;0;0;Bus o colectivo;;45;Bus o colectivo;;;20;Gasolina;;1600;;;;;;;;8500;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;menor tiempo invertido en los desplazamientos;1;;Taxi;;A pie o caminata;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;ese es mi medio de transporte, el publico;;C;Femenino;6,3162029;-75,5672444;12,24546977;7-15 KM;10;0;0;4022,477039;0;209168,806
dek677tylvj9zsrxt04dek659eyjwaef;Medellín;3;28;1;1;1;1;1;0;0;1;Motocicleta 4T;;30;Motocicleta 4T;;;;Gasolina;;125;821;2020;30000;35000;200000;483950;1000000;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;;1;;Taxi;;No requiero desplazarme;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;el medio ambiente;no tengo;A;Femenino;6,1992327;-75,5896842;3,232522875;1-5 KM;10;0;1;1465,341389;0;76197,75222
dfpxnpigi0l1a0d9rd1dfpxnpk60mocz;Marinilla;3;39;1;1;1;1;1;0;1;0;Motocicleta 4T;;20;No utilizo otros medios de transporte;;;;Gasolina;;100;9900;2020;40000;0;250000;500000;1000000;0;1;1;1;0;1;0;1;1;0;0;0;;;;;;;;;;;;1;;Motocicleta 4T;;A pie o caminata;;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;Economia, menos riesgo, salud, comodidad;No;D;Masculino;6,1734289;-75,3485734;25,44071958;15-30 KM;12;0;0;13839,09998;0;719633,1987
dfu5uwls2xki2i17dfu5upo8em6d26rp;Bello;2;32;1;1;1;1;1;0;0;1;Tren;;60;Bus o colectivo;;;20;Electrico;;;1;1;;;;;;6000;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;0;0;En este momento considero es de suma importancia seguir trabajando desde casa, dado que podemos prevenir el contagio de la covid-19. Además, se ha demostrado que podemos dar muy buenos resultados en cuanto a nuestros deberes laborales desde el trabajo remoto. No obstante, en el momento en que la organización considere prudente retomar la presencialidad en la sede a la que peretenezco lo haré con las medidas de bioseguridad, por mi bienestar y el de los demás.;1;;Uber o similares;;A pie o caminata;;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;El transporte público lo debo utilizar por las distancia hasta mi lugar de trabajo.;No aplica.;D;Femenino;6,345158;-75,5662126;11,0179523;7-15 KM;10;0;1;3107,062549;0;161567,2526
dgaou2tqapkonrdgaou4byedrjrkz4d1;Medellín;6;38;1;1;1;1;1;0;0;1;Carro propio uso individual;;15;No utilizo otros medios de transporte;;;;Gasolina;;1800;4900;2019;200000;130000;1000000;3500000;8000000;0;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;estar cerca a la familia;1;;Taxi;;Carro propio uso individual;;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;Salud y facilidad;Falta de consciencia de los conductores frente a los que montan en bicicleta;A;Masculino;6,2484923;-75,5569023;3,319690674;1-5 KM;10;0;1;8568,599376;0;445567,1676
dgt6mnn608yq8eox0shngxdgt6mnfjaa;Donmatias;2;29;1;1;1;1;1;0;0;0;Bus o colectivo;;30;No utilizo otros medios de transporte;;;;;;;;;;;;;;20000;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Ninguna.;0;4;Taxi;;A pie o caminata;;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;Si, por salud y bienestar.;Ninguna barrera.;A;Femenino;6,485702;-75,393831;5,920821428;5-7 KM;10;4;0;1944,912583;6710,974174;450106,1114
di277f6hraf8mdi27riclm5xfb6jjv0h;Medellín;3;30;1;1;1;1;1;0;0;0;Cable;;90;Tren;;;20;Electrico;;;0;0;;;;;;10000;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;;1;;Taxi;;A pie o caminata;;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;;;A;Femenino;6,2570861;-75,5514245;4,445082324;1-5 KM;10;0;0;1155,721404;0;60097,51303
dikm1kj9kxdg1gdik85g0nziemspv8xw;Medellín;2;27;0;0;0;0;0;0;0;0;Bus o colectivo;;40;Tren;;;15;;;;;;;;;;;10000;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;Me encuentro en embarazo;0;0;;No aplica;;No aplica;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;La bicicleta no por ahora me encuentro en embarazo, de todos los otros no tengo problema;Transporte masivo por el embarazo;D;Femenino;6,3034719;-75,581572;6,611061316;5-7 KM;10;0;0;0;0;0
dinyg78nxzl7onudiny543iywpha9dpv;Envigado;5;32;0;0;0;0;0;0;0;1;Bus o colectivo;;60;No utilizo otros medios de transporte;;;;;;;;;;;;;;5000;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;Pienso que está en manos de los que podemos trabajar en casa, facilitar el transporte de los que deben salir todos los días. Si juntos nos ponemos de acuerdo, le ayudamos al planeta y no colapsamos el transporte público.;0;0;Taxi;;Bus o colectivo;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;Quiero evitar moverme en transporte publico mientras exista el virus. Temo mucho moverme y contagiar a mi familia.;El coronavirus. Me aterra.;A;Masculino;6,1819671;-75,5855819;4,835345999;1-5 KM;9;0;1;0;0;0
djjwzyhnjxbygo3t0q5djjwzy90371pl;Medellín;3;30;1;1;1;1;1;0;0;0;A pie o caminata;;10;A pie o caminata;;;10;;no aplica;;0;0;;;;;;0;1;1;1;1;1;1;1;1;0;0;0;;;;;;;;;;;;0;0;;no aplica;A pie o caminata;;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;el medio ambiente  y la economía;no se montar en patineta;C;Masculino;6,2058534;-75,5835481;0,476725222;<1 KM;10;0;0;0;0;0
dkabej2gdg3k33p8ycdkabej85l2h5ff;Medellín;6;44;1;1;1;1;1;0;0;0;Uber o similares;;20;Carro propio uso individual;;;20;;;;;;;;;;;25000;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;0;Flexibilidad, tiempo con la familia;1;;Uber o similares;;A pie o caminata;;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;Medio ambiente, actividad física;disponibilidad de vehículos eléctricos;A;Masculino;6,196351;-75,5677147;3,18582128;1-5 KM;10;0;0;8223,063205;0;427599,2867
dn5007ys4n35jy9fvkdn7asy360qitv7;Medellín;2;29;1;1;1;1;1;0;0;1;Bus o colectivo;;40;Carro compartido pasajero;;;;;;;;;;;;;;5000;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;NO;0;1;Taxi;;No requiero desplazarme;;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;NO;NO;D;Femenino;6,301074;-75,5491519;6,44785779;5-7 KM;10;1;1;2118,037151;1677,743543;197380,5961
dng2ypnurm9wef2lmdzdng0uowss7gun;Medellín;2;29;1;1;1;1;1;0;0;0;Motocicleta 4T;;30;Carro compartido conductor;;3;40;Gasolina;;125;8000;2017;60000;37000;500000;1200000;2000000;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;satisfacción y tiempo en familia;0;0;;no aplica;;No aplica;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;Por ejercitarnos, por cuidar el medio ambiente,;no aplica;C;Femenino;6,271227;-75,5518828;8,092988598;7-15 KM;10;0;0;3668,648796;0;190769,7374
do2wmutrnjlg6z3askrvdo2wmui8xvcq;Medellín;3;25;1;1;1;1;1;0;0;0;Bus o colectivo;;20;Carro propio uso individual;;;25;;;;;;;;;;;5000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Genera mayor eficiencia a la hora de distribuir el tiempo en las actividades que tengo en el día a día, como lo son mis estudios de posgrado, el cual me requiere mucho tiempo para dedicarle y se ahorro los tiempos de desplazamiento.;1;;Transporte integrado;;No requiero desplazarme;;1;0;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;Solo el caso de la bicicleta. Con ésta evitaría aglomeraciones y aprovecharía el tiempo del trayecto para ejercitarme un poco y desplazarme con mayor facilidad por la ciudad al no estar dentro de congestiones vehiculares.;Evitar las aglomeraciones en transporte publico por temas de salud y autocuidado.;D;Masculino;6,2546535;-75,6082114;4,684959919;1-5 KM;10;0;0;1538,948203;0;80025,30656
dop0lr2dn8twpi6kyyhwundop0lrwph5;Medellín;3;37;1;1;1;1;1;0;0;0;Taxi;;25;Bus o colectivo;;;70;;;;;;;;;;;30000;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;;1;;Transporte empresarial;;No requiero desplazarme;;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;;;D;Femenino;6,2185231;-75,5997954;4,711333111;1-5 KM;10;0;0;12160,62878;0;632352,6966
dosf5dtot97ayonziftcdosf5d8uth71;Medellín;6;25;1;1;1;1;1;1;0;0;A pie o caminata;;30;Bus o colectivo;;;10;;;;;;;;;;;2300;1;1;1;1;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;Facilidad, ahorro, cuidado personal;1;;Taxi;;No requiero desplazarme;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;Ambientales, ahorro;no;A;Femenino;6,2085102;-75,575049;1,747285407;1-5 KM;10;0;0;0;0;0
dpho348cgdoqs7qxnt6wuzdpho34bg8s;Bello;1;37;1;1;1;1;1;1;0;0;A pie o caminata;;30;Tren;;;30;;;;;;;;;;;6000;1;1;1;1;1;1;1;1;0;0;0;;;;;;;;;;;;0;0;Bus o colectivo;;Transporte integrado;;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;Ninguno;Ninguno;A;Masculino;6,3477787;-75,5483535;13,96164453;7-15 KM;10;0;0;0;0;0
dpkxs4fns3eyohgmydpkxs4y9bvpvcna;Medellín;6;39;1;1;1;1;1;0;0;0;Carro propio uso individual;;15;Carro compartido pasajero;;1;50;Gasolina;;2000;14000;2016;350000;130000;2000000;2000000;20000000;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;Hay un mayor nivel de concentración, se puede estar mas presente en la educación y acompañamiento de los hijos, ahorro en gasolina y parqueadero, ahorro de tiempo en desplazamientos, de regreso a casa por ejemplo en mi casa puede ser mas de una hora;0;4;Carro propio uso individual;;A pie o caminata;;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;En mi caso no seria posible;el acceso al lugar donde vivo;A;Femenino;6,2034546;-75,553621;3,277725814;1-5 KM;10;4;0;8460,282032;6710,974174;788905,3227
dqbwrrml0vtyuwidqbwrx4foed1a9rmr;Bello;3;37;1;1;1;1;1;1;0;0;Bus o colectivo;;45;No utilizo otros medios de transporte;;;;;;;;;;;;;;4800;1;1;1;1;0;1;1;0;0;0;0;;;;;;;;;;;;0;2;Taxi;;No requiero desplazarme;;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;transporte publico por facilidad la bicicleta me gusta por deporte pero no tengo;me gustaria tener moto pero no tengo capacidad de endeudamiento;D;Femenino;6,3385833;-75,5564385;10,35515664;7-15 KM;12;2;0;4081,840608;3355,487087;386741,0401
dqi6p36ee2qyno8ydqi6pgnojj3pjjis;Medellín;3;26;1;1;1;1;1;1;0;0;Taxi;;30;Bus o colectivo;;;60;;;;;;;;;;;2300;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Trabajo cerca a casa, no en casa..debo llevar y recoger a mi hijo donde mi mamá, mayor riesgo de contagio ya que en el medio de transporte para llegar a casa muchos de los usuarios no toman las medidas de EPP, el lugar del que me deja el bus me demoro caminando 30 min para llegar a casa de mi mamá recoger a mi hijo y nuevamente ir caminando a mi casa.;0;0;;no aplica;;no aplica;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;Salud;El bus, usuarios sin EPP;C;Femenino;6,2408689;-75,5549319;5,176024899;5-7 KM;12;0;0;16032,07819;0;833668,0661
dqvunp4fro7s3g05ladqvunsq7sf3fks;Medellín;3;39;1;1;0;1;1;1;1;0;Bus o colectivo;;50;Bus o colectivo;;;55;;;;;;;;;;;8000;1;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;;;0;3;Bus o colectivo;;No requiero desplazarme;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ninguno,;ninguno;D;Femenino;6,2781981;-75,5949634;4,766265723;1-5 KM;12;3;0;1878,787319;640,5495561;131005,5175
dru4oi0kmqyzl2sdru4oiuk85uivcfmv;Envigado;4;50;1;1;1;1;1;0;0;0;Carro propio uso individual;;20;No utilizo otros medios de transporte;;;;Gasolina;;1998;9500;2019;200000;150000;600000;3500000;15000000;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;"Mayor concentración
Disponibilidad de espacio";1;;Taxi;;A pie o caminata;;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;Mayor tiempo para desplazamiento;Distancia al transporte público contaminación;A;Masculino;6,1748748;-75,5722863;5,472787665;5-7 KM;10;0;0;14126,05257;0;734554,7335
dstu3corccchdp3hmdstufm1gbrkx7e8;Itagüí;2;42;1;1;1;1;1;0;0;1;Transporte integrado;;60;No utilizo otros medios de transporte;;;;;;;;;;;;;;5000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Trabajar desde casa me permite estar mas cerca de mi familia. Trabajar desde una sede cercana a mi casa me facilita facilidad, recorte de tiempos, facilidad para mi trabajo, tranquilidad, agilidad, mayor tiempo. entre otros.;1;;Transporte integrado;;No requiero desplazarme;;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;Si existiera mas seguridad vial, si hay nuevas ciclorutas desde mi residesidencia a mi lugar de trabajo;Que en mi sector no hay ciclorutas por lo cual hace peligroso con altos indices de accidentalidad;A;Femenino;6,1739994;-75,6274996;8,070614312;7-15 KM;10;0;1;2651,091495;0;137856,7577
dt4jlgpckz1d3wqa28dt4jlgpauwxs7s;Envigado;5;55;1;1;1;1;1;0;0;1;Bus o colectivo;;45;Tren;;;25;;;;;;;;;;;5000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Facilita la alimentación más sana,;0;2;Transporte integrado;;No requiero desplazarme;;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Hago uso del transporte público pues para mi es mas seguro y mi vivienda esta muy cerca al transporte publico.;Para mi la bicicleta, las motocicletas y las patinetas me pareces inseguras y son muy susceptibles a los accidentes de tránsito;D;Masculino;6,1844217;-75,5816298;6,952347081;5-7 KM;10;2;1;2283,755301;427,0330374;140960,9936
dtvzdblvud0maaqsjz0ydtvzd7zq3w11;Medellín;4;53;1;1;1;1;1;0;0;1;Tren;;30;Bus o colectivo;;;30;;;;;;;;;;;4700;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;Compartir en familia, menos stress, mejor alimentación.;0;0;Taxi;;No requiero desplazarme;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Utilizo el transporte público.  Me siento insegura con la bicicleta por falta de prácticas. o;Transporte público por el contagio del COVID-19, la bicicleta por falta de prácticas.;D;Femenino;6,263605;-75,6026208;4,432627861;1-5 KM;10;0;1;1250,001057;0;65000,05495
dwfkj8gxxb2ejocbw41tdwfkj8opvwbu;Envigado;4;43;1;1;1;1;1;0;0;1;Carro propio uso individual;;45;Bus o colectivo;;;75;Gasolina;;1600;105;2014;100000;150000;1500000;3000000;10000000;0;1;0;0;1;1;0;0;0;0;1;0;;;;;;;;;;;;1;;Taxi;;No requiero desplazarme;;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;1;0;1;0;0;sistemas ecologicos;factores economicos;C;Masculino;6,154996;-75,596209;5,868763325;5-7 KM;10;0;1;15148,12273;0;787702,3821
dx27de3qryznd87vbtrhhdx27de22fln;Medellín;1;40;1;1;1;1;1;1;0;0;Bus o colectivo;;30;Bus o colectivo;;;30;;;;;;;;;;;4600;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;Menor riesgo para mí y mi familia;1;;Taxi;;A pie o caminata;;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;Menos riesgo de contacto con los demas;El valor del activo;C;Masculino;6,2409182;-75,5628381;4,61234374;1-5 KM;12;0;0;1818,113683;0;94541,91152
dx8jf27mpzpjjwgvgmtp1dx8jf27bcyv;Medellín;4;43;1;1;1;1;1;0;0;0;Motocicleta 4T;;17;Bicicleta publica;;;;Gasolina;;200;13000;2017;40000;20000;300000;300000;2000000;0;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;;1;;Motocicleta 4T;;Motocicleta 4T;;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;;;C;Masculino;6,2550377;-75,6020149;5,509244873;5-7 KM;10;0;0;2497,406777;0;129865,1524
dxs751jpv0xxzmdxs7x1sp6rwuok5gay;Bello;3;37;1;1;1;1;1;1;1;1;Motocicleta 4T;;30;No utilizo otros medios de transporte;;;;Gasolina;;155;400;2015;30000;28000;0;1581595;0;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;Compartir mas tiempo con mi hija y estar cera de ella en su llegada a casa del colegio;1;;Motocicleta 4T;;No requiero desplazarme;;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Prefiero en realidad transporte individual;no hay barreras;D;Femenino;6,3479836;-75,5392881;11,7340293;7-15 KM;14;0;1;7446,846704;0;387236,0286
dzauyzdg9vbxe95y5dzau4rfofhb2o7r;Medellín;4;42;1;1;1;1;1;0;0;1;A pie o caminata;;15;No utilizo otros medios de transporte;;;;;;;;;;;;;;0;1;1;1;1;0;0;0;1;0;0;0;;;;;;;;;;;;1;;Taxi;;A pie o caminata;;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;En estos medios el tiempo no me alcanza para hacer las labores asociadas a mi cargo;no;C;Masculino;6,2424553;-75,5624335;4,776144645;1-5 KM;9;0;1;0;0;0
e0f85z2rg7i5jd5x7uje0fnd8kuob7oj;Medellín;3;34;1;1;1;1;1;0;0;1;Bus o colectivo;;30;Bus o colectivo;;;30;Gasolina;;1600;300;2004;;;;;;10000;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;ahorrar tiempo de desplazamiento cuidarme y cuidar mi familia.;0;0;Taxi;;No requiero desplazarme;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;siempre uso transporte publico;ninguna;C;Femenino;6,2337147;-75,5526457;4,842117104;1-5 KM;10;0;1;1590,572288;0;82709,75897
e0ylihu2o1rnets0re0yliuwhxlzhwa5;Medellín;4;41;1;1;1;1;1;1;0;0;Carro propio uso individual;;20;Carro propio uso individual;;;;Gasolina;;1300;67000;2015;100000;80000;500000;2000000;8000000;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;no;0;0;Carro propio uso individual;;;Camino;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;Salud;Disponibilidad;A;Masculino;6,2087526;-75,6014356;3,425286551;1-5 KM;12;0;0;8393,250395;0;436449,0205
e2gcz82i49aagjd085e2gczja9h58kqy;Medellín;6;39;1;1;0;0;0;0;0;0;Bus o colectivo;;60;A pie o caminata;;;60;Gasolina;;1400;23000;2017;;;;;;5000;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;mi labor implica mucho el desplazamiento ya que siempre estamos visitando empresas, el trabajar desde casa o desde algun lugar remoto es importante por la optimizacion del tiempo a demas de las razones que vimos anteriormente.;1;;Taxi;;Taxi;;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;Economia, medio ambiente, rapidez;no tengo medio de transporte electrico;A;Femenino;6,1995442;-75,5765974;2,746603104;1-5 KM;4;0;0;360,8893126;0;18766,24426
e3yfbdp9rtnv765txpbne3yfbdp3nvtj;Medellín;3;31;1;1;1;1;1;0;0;1;Motocicleta 4T;;10;Bus o colectivo;;;;Gasolina;;125;100000;2012;40000;35000;600000;700000;2000000;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;NO HAY NADA MEJOR QUE EL HOGAR;0;0;Taxi;;Motocicleta 4T;;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;CON LA BICICLETA MOTIVA A EJERCITARME CONSTANTEMENTE;HORA PICO;D;Masculino;6,232525;-75,5562093;1,860050401;1-5 KM;10;0;1;843,1831553;0;43845,52408
e5jymr40to0tas7pkfe5jymr5btcxct6;Sabaneta;4;31;1;1;1;1;1;0;0;1;Bus o colectivo;;60;Transporte integrado;;;60;;;;;;;;;;;6000;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Eficiencia y mayor concentración en el trabajo;0;2;Transporte empresarial;;A pie o caminata;;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;1;0;1;0;rapidez y economia;Distancia del hogar al lugar de trabajo;A;Femenino;6,1524683;-75,6063486;8,683557594;7-15 KM;10;2;1;2852,435365;271,2915767;162433,801
e5l9q4k3hyl6tfqe5l96b9977cl33nsf;Medellín;4;51;1;1;1;1;1;0;0;1;Bus o colectivo;;80;Carro compartido pasajero;;5;45;Gas natural;;2400;26318;1999;;;;;;10000;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;;1;;Bus o colectivo;;No requiero desplazarme;;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;economía medio ambiente deporte;No me siento segura para salir en bicicleta en medio de carros;C;Femenino;6,316414;-75,5610029;12,4137162;7-15 KM;10;0;1;4077,743794;0;212042,6773
e5mrh5t8o7go0xtqqx24be5mrh5tal4v;Medellín;3;28;0;0;0;0;0;0;0;0;Bicicleta mecanica;;40;Carro propio uso individual;;;20;Gasolina;;1200;91000;2011;;;;;;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;Relamente en la casa no me gusta trabajar por que siento que no cambio de espacio, por lo tanto trabajo habitualmente desde la casa de mi mamá que queda muy cerca mi casa;0;3;Taxi;;A pie o caminata;;0;0;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;1;1;Me gusta mucho utilizar mi bicicleta para ir al trabajo ya que me ayuda a reducir un poco el sedentarismo y a colaborar con el medio ambiente;estaria dispuesto a utilizar cualquiera de los que mensioné. pero solo cuento con bicicleta mecanica y carro particular;A;Masculino;6,2236484;-75,6088508;3,783419657;1-5 KM;10;3;0;0;5033,23063;261727,9928
e6e3axijef74pxcykje6e3aey6bfnzmz;Medellín;5;37;1;1;1;1;1;0;0;1;Bus o colectivo;;30;Carro compartido pasajero;;2;10;Gasolina;;1600;110000;2011;;;;;;6000;1;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;0;2;Taxi;;No requiero desplazarme;;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;Facilidad del trayecto para hacerlo en bicicleta;Seguridad y orden publico para uso de ciclorrutas;D;Femenino;6,2377235;-75,6002435;3,792857027;1-5 KM;10;2;1;1245,904043;3355,487087;239272,3388
e72kh1413gdybmpfrb6v0e72kh145zp5;Medellín;5;38;1;1;1;1;1;0;0;0;Bus o colectivo;;15;Taxi;;;5;;;;;;;;;;;10000;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;;0;;Taxi;;;no me desplazo;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;La sede donde trabajo no cuenta por parqueadero;A;Femenino;6,2220176;-75,5735953;0,279588058;<1 KM;10;0;0;91,8410288;0;4775,733497
e83d3e4oa9h0u6xx9e83d3rwmf4whlnk;Medellín;4;36;1;1;1;1;1;0;0;0;A pie o caminata;;15;No utilizo otros medios de transporte;;;;;;;;;;;;;;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;Más Tranquilidad, mejor optimización de tiempo.;1;;Taxi;;A pie o caminata;;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;Salud, bienestar;no rutas cercanas a mi hogar;D;Masculino;6,2432849;-75,5575223;1,06373027;1-5 KM;10;0;0;0;0;0
e8kvomht3nefo1poe8kvdbjytyhys6gy;Envigado;4;37;1;1;1;1;1;0;0;1;Bus o colectivo;;40;Carro propio uso individual;;;20;Gasolina;;1400;55000;2014;;;;;;10000;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;Ninguna;1;;Transporte empresarial;;No requiero desplazarme;;0;0;1;0;0;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;Cuidado ambiental;Topografía de mi zona;A;Femenino;6,1710481;-75,5735229;5,890977709;5-7 KM;10;0;1;1935,109311;0;100625,6842
